상품명,최초 발급일자,개인사업자/법인사업자,대위변제금액(보증이행),주택형태,
임대보증금보증(세대_사용검사후),2024-07-04,법인사업자,123390000,아파트,
임대보증금보증(세대_사용검사후),2024-01-08,법인사업자,57526500,아파트,
임대보증금보증(세대_사용검사후),2024-02-07,법인사업자,62400000,아파트,
임대보증금보증(세대_사용검사후),2024-05-10,법인사업자,62400000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-01-31,법인사업자,130000000,아파트,
임대보증금보증(세대_사용검사후),2023-12-01,법인사업자,106700000,아파트,
임대보증금보증(세대_사용검사후),2024-11-29,법인사업자,130000000,다세대주택,
임대보증금보증(세대_사용검사후),2024-06-19,법인사업자,177000000,아파트,
임대보증금보증(세대_사용검사후),2023-10-17,법인사업자,173200000,아파트,
임대보증금보증(세대_사용검사후),2024-12-18,법인사업자,187230000,아파트,
임대보증금보증(세대_사용검사후),2025-04-25,법인사업자,175300000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-04-01,법인사업자,81100000,아파트,
임대보증금보증(세대_사용검사후),2024-08-01,법인사업자,161354670,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,92000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2025-01-31,법인사업자,62400000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-05-29,법인사업자,219000000,아파트,
임대보증금보증(세대_사용검사후),2023-11-15,법인사업자,245000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-06-22,법인사업자,108330000,아파트,
임대보증금보증(세대_사용검사후),2024-03-05,법인사업자,175000000,아파트,
임대보증금보증(세대_사용검사후),2024-01-24,법인사업자,57526500,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-12-18,법인사업자,120000000,아파트,
임대보증금보증(세대_사용검사후),2024-07-31,법인사업자,141000000,아파트,
임대보증금보증(세대_사용검사후),2023-07-18,법인사업자,185800000,아파트,
임대보증금보증(세대_사용검사후),2023-06-05,법인사업자,51300000,아파트,
임대보증금보증(세대_사용검사후),2023-10-04,법인사업자,64000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-04-02,법인사업자,249500000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-01-23,법인사업자,183300000,아파트,
임대보증금보증(세대_사용검사후),2023-05-11,법인사업자,163000000,아파트,
임대보증금보증(세대_사용검사후),2024-07-22,법인사업자,49820000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-06-05,법인사업자,237000000,아파트,
임대보증금보증(세대_사용검사후),2024-02-14,법인사업자,80000000,아파트,
임대보증금보증(세대_사용검사후),2025-02-25,법인사업자,79170000,아파트,
임대보증금보증(세대_사용검사후),2025-07-30,법인사업자,81100000,아파트,
임대보증금보증(세대_사용검사후),2024-09-20,법인사업자,287470000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-08-19,법인사업자,170800000,다세대주택,
임대보증금보증(세대_사용검사후),2024-10-30,법인사업자,100000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-12-26,법인사업자,219000000,아파트,
임대보증금보증(세대_사용검사후),2023-02-02,법인사업자,95000000,아파트,
임대보증금보증(세대_사용검사후),2023-06-22,법인사업자,185800000,아파트,
임대보증금보증(세대_사용검사후),2024-01-31,법인사업자,198000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2025-03-26,법인사업자,253000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-12-31,법인사업자,188000000,아파트,
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,181000000,아파트,
임대보증금보증(세대_사용검사후),2024-02-13,법인사업자,81100000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-12-13,법인사업자,61294241,아파트,
임대보증금보증(세대_사용검사후),2024-11-20,법인사업자,57526500,기타(오피스텔),
임대보증금보증(세대_사용검사후),2025-07-11,법인사업자,198000000,아파트,
임대보증금보증(세대_사용검사후),2023-03-06,법인사업자,230898422,아파트,
임대보증금보증(세대_사용검사후),2024-09-20,법인사업자,5537963,아파트,
임대보증금보증(세대_사용검사후),2024-07-31,법인사업자,120000000,아파트,
임대보증금보증(세대_사용검사후),2024-03-14,법인사업자,15000000,아파트,
임대보증금보증(세대_사용검사후),2024-07-31,법인사업자,62400000,아파트,
임대보증금보증(세대_사용검사후),2024-09-19,법인사업자,100000000,아파트,
임대보증금보증(세대_사용검사후),2024-01-08,법인사업자,293700000,아파트,
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,249500000,아파트,
임대보증금보증(세대_사용검사후),2024-04-18,법인사업자,6013463,아파트,
임대보증금보증(세대_사용검사후),2024-01-08,법인사업자,235000000,아파트,
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,98311750,아파트,
임대보증금보증(세대_사용검사후),2025-05-07,법인사업자,198000000,아파트,
임대보증금보증(세대_사용검사후),2024-04-17,법인사업자,183000000,아파트,
임대보증금보증(세대_사용검사후),2024-07-18,법인사업자,80000000,아파트,
임대보증금보증(세대_사용검사후),2024-04-18,법인사업자,178000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2025-03-25,법인사업자,180000000,아파트,
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,249500000,아파트,
임대보증금보증(세대_사용검사후),2023-03-02,법인사업자,184300000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-07-17,법인사업자,160680000,아파트,
임대보증금보증(세대_사용검사후),2024-05-29,법인사업자,131000000,아파트,
임대보증금보증(세대_사용검사후),2024-08-22,법인사업자,168000000,아파트,
임대보증금보증(세대_사용검사후),2025-09-02,법인사업자,160800000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-01-23,법인사업자,79075000,다세대주택,
임대보증금보증(세대_사용검사후),2024-12-05,법인사업자,130000000,아파트,
임대보증금보증(세대_사용검사후),2024-12-26,법인사업자,192000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-11-20,법인사업자,198000000,아파트,
임대보증금보증(세대_사용검사후),2024-11-20,법인사업자,56836500,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-04-09,법인사업자,164200000,아파트,
임대보증금보증(세대_사용검사후),2024-01-23,법인사업자,100000000,아파트,
임대보증금보증(세대_사용검사후),2025-08-11,법인사업자,29112241,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-01-08,법인사업자,184000000,다세대주택,
임대보증금보증(세대_사용검사후),2024-02-22,법인사업자,92000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-01-02,법인사업자,200000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,50000000,아파트,
임대보증금보증(세대_사용검사후),2024-05-29,법인사업자,94900000,다세대주택,
임대보증금보증(세대_사용검사후),2024-02-14,법인사업자,164200000,아파트,
임대보증금보증(세대_사용검사후),2023-10-24,법인사업자,180000000,아파트,
임대보증금보증(세대_사용검사후),2024-01-12,법인사업자,82340000,아파트,
임대보증금보증(세대_사용검사후),2025-03-26,법인사업자,20000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-12-21,법인사업자,62400000,다세대주택,
임대보증금보증(세대_사용검사후),2024-02-26,법인사업자,189000000,아파트,
임대보증금보증(세대_사용검사후),2024-12-27,법인사업자,181000000,아파트,
임대보증금보증(세대_사용검사후),2023-10-24,법인사업자,178400000,아파트,
임대보증금보증(세대_사용검사후),2024-01-22,법인사업자,183000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2025-01-31,법인사업자,40600000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-12-18,법인사업자,120000000,아파트,
임대보증금보증(세대_사용검사후),2024-12-05,법인사업자,275000000,아파트,
임대보증금보증(세대_사용검사후),2024-02-07,법인사업자,127141750,아파트,
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,56251792,아파트,
임대보증금보증(세대_사용검사후),2024-11-01,법인사업자,130000000,아파트,
임대보증금보증(세대_사용검사후),2024-03-19,법인사업자,192000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-09-20,법인사업자,160000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-06-22,법인사업자,178000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-01-02,법인사업자,247500000,아파트,
임대보증금보증(세대_사용검사후),2025-04-29,법인사업자,178000000,아파트,
임대보증금보증(세대_사용검사후),2025-08-14,법인사업자,30000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-12-26,법인사업자,185300000,아파트,
임대보증금보증(세대_사용검사후),2024-02-14,법인사업자,249500000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2023-10-18,법인사업자,189000000,아파트,
임대보증금보증(세대_사용검사후),2023-12-26,법인사업자,140000000,아파트,
임대보증금보증(세대_사용검사후),2024-07-19,법인사업자,219000000,아파트,
임대보증금보증(세대_사용검사후),2024-03-19,법인사업자,140000000,아파트,
임대보증금보증(세대_사용검사후),2025-10-15,법인사업자,198000000,아파트,
임대보증금보증(세대_사용검사후),2024-05-14,법인사업자,170000000,아파트,
임대보증금보증(세대_사용검사후),2023-11-03,법인사업자,187230000,연립주택,
임대보증금보증(세대_사용검사후),2024-11-29,법인사업자,180000000,아파트,
임대보증금보증(세대_사용검사후),2024-01-02,법인사업자,267000000,아파트,
임대보증금보증(세대_사용검사후),2024-04-01,법인사업자,180000000,아파트,
임대보증금보증(세대_사용검사후),2025-08-11,법인사업자,160000000,아파트,
임대보증금보증(세대_사용검사후),2024-07-31,법인사업자,180000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-07-09,법인사업자,121000000,기타(오피스텔),
임대보증금보증(세대_사용검사후),2024-02-06,법인사업자,120000000,아파트,
임대보증금보증(세대_사용검사후),2024-12-27,법인사업자,120000000,아파트,
임대보증금보증(세대_사용검사후),2025-01-14,법인사업자,120000000,기타(오피스텔),
